tick,year,month,day,population,awake,asleep,off,courtships_active,courtships_started,courtships_failed,courtships_completed,births,deaths,state_transitions,awake_to_asleep,asleep_to_awake,asleep_to_off
35800,2026,2,5,2,1,1,0,0,36,36,0,2,0,71,36,35,0
35900,2026,2,5,2,1,1,0,0,36,36,0,2,0,71,36,35,0
36000,2026,2,5,2,1,1,0,0,36,36,0,2,0,71,36,35,0
36100,2026,2,6,2,2,0,0,1,37,36,0,2,0,72,36,36,0
36200,2026,2,6,2,2,0,0,1,37,36,0,2,0,72,36,36,0
36300,2026,2,6,2,2,0,0,1,37,36,0,2,0,72,36,36,0
36400,2026,2,6,2,2,0,0,1,37,36,0,2,0,72,36,36,0
36500,2026,2,6,2,2,0,0,1,37,36,0,2,0,72,36,36,0
36600,2026,2,6,2,1,1,0,0,37,37,0,2,0,73,37,36,0
36700,2026,2,6,2,1,1,0,0,37,37,0,2,0,73,37,36,0
36800,2026,2,6,2,1,1,0,0,37,37,0,2,0,73,37,36,0
36900,2026,2,6,2,1,1,0,0,37,37,0,2,0,73,37,36,0
37000,2026,2,6,2,1,1,0,0,37,37,0,2,0,73,37,36,0
37100,2026,2,7,2,2,0,0,1,38,37,0,2,0,74,37,37,0
37200,2026,2,7,2,2,0,0,1,38,37,0,2,0,74,37,37,0
37300,2026,2,7,2,2,0,0,1,38,37,0,2,0,74,37,37,0
37400,2026,2,7,2,2,0,0,1,38,37,0,2,0,74,37,37,0
37500,2026,2,7,2,2,0,0,1,38,37,0,2,0,74,37,37,0
37600,2026,2,7,2,1,1,0,0,38,38,0,2,0,75,38,37,0
37700,2026,2,7,2,1,1,0,0,38,38,0,2,0,75,38,37,0
37800,2026,2,7,2,1,1,0,0,38,38,0,2,0,75,38,37,0
37900,2026,2,7,2,1,1,0,0,38,38,0,2,0,75,38,37,0
38000,2026,2,7,2,1,1,0,0,38,38,0,2,0,75,38,37,0
38100,2026,2,8,2,2,0,0,1,39,38,0,2,0,76,38,38,0
38200,2026,2,8,2,2,0,0,1,39,38,0,2,0,76,38,38,0
38300,2026,2,8,2,2,0,0,1,39,38,0,2,0,76,38,38,0
38400,2026,2,8,2,2,0,0,1,39,38,0,2,0,76,38,38,0
38500,2026,2,8,2,2,0,0,1,39,38,0,2,0,76,38,38,0
38600,2026,2,8,2,1,1,0,0,39,39,0,2,0,77,39,38,0
38700,2026,2,8,2,1,1,0,0,39,39,0,2,0,77,39,38,0
38800,2026,2,8,2,1,1,0,0,39,39,0,2,0,77,39,38,0
38900,2026,2,8,2,1,1,0,0,39,39,0,2,0,77,39,38,0
39000,2026,2,8,2,1,1,0,0,39,39,0,2,0,77,39,38,0
39100,2026,2,9,2,2,0,0,1,40,39,0,2,0,78,39,39,0
39200,2026,2,9,2,2,0,0,1,40,39,0,2,0,78,39,39,0
39300,2026,2,9,2,2,0,0,1,40,39,0,2,0,78,39,39,0
39400,2026,2,9,2,2,0,0,1,40,39,0,2,0,78,39,39,0
39500,2026,2,9,2,2,0,0,1,40,39,0,2,0,78,39,39,0
39600,2026,2,9,2,1,1,0,0,40,40,0,2,0,79,40,39,0
39700,2026,2,9,2,1,1,0,0,40,40,0,2,0,79,40,39,0
39800,2026,2,9,2,1,1,0,0,40,40,0,2,0,79,40,39,0
39900,2026,2,9,2,1,1,0,0,40,40,0,2,0,79,40,39,0
40000,2026,2,9,2,1,1,0,0,40,40,0,2,0,79,40,39,0
40100,2026,2,10,2,2,0,0,1,41,40,0,2,0,80,40,40,0
40200,2026,2,10,2,2,0,0,1,41,40,0,2,0,80,40,40,0
40300,2026,2,10,2,2,0,0,1,41,40,0,2,0,80,40,40,0
40400,2026,2,10,2,2,0,0,1,41,40,0,2,0,80,40,40,0
40500,2026,2,10,2,2,0,0,1,41,40,0,2,0,80,40,40,0
40600,2026,2,10,2,1,1,0,0,41,41,0,2,0,81,41,40,0
40700,2026,2,10,2,1,1,0,0,41,41,0,2,0,81,41,40,0
40800,2026,2,10,2,1,1,0,0,41,41,0,2,0,81,41,40,0
40900,2026,2,10,2,1,1,0,0,41,41,0,2,0,81,41,40,0
41000,2026,2,10,2,1,1,0,0,41,41,0,2,0,81,41,40,0
41100,2026,2,11,2,2,0,0,1,42,41,0,2,0,82,41,41,0
41200,2026,2,11,2,2,0,0,1,42,41,0,2,0,82,41,41,0
41300,2026,2,11,2,2,0,0,1,42,41,0,2,0,82,41,41,0
41400,2026,2,11,2,2,0,0,1,42,41,0,2,0,82,41,41,0
41500,2026,2,11,2,2,0,0,1,42,41,0,2,0,82,41,41,0
41600,2026,2,11,2,1,1,0,0,42,42,0,2,0,83,42,41,0
41700,2026,2,11,2,1,1,0,0,42,42,0,2,0,83,42,41,0
41800,2026,2,11,2,1,1,0,0,42,42,0,2,0,83,42,41,0
41900,2026,2,11,2,1,1,0,0,42,42,0,2,0,83,42,41,0
42000,2026,2,11,2,1,1,0,0,42,42,0,2,0,83,42,41,0
42100,2026,2,12,2,2,0,0,1,43,42,0,2,0,84,42,42,0
42200,2026,2,12,2,2,0,0,1,43,42,0,2,0,84,42,42,0
42300,2026,2,12,2,2,0,0,1,43,42,0,2,0,84,42,42,0
42400,2026,2,12,2,2,0,0,1,43,42,0,2,0,84,42,42,0
42500,2026,2,12,2,2,0,0,1,43,42,0,2,0,84,42,42,0
42600,2026,2,12,2,1,1,0,0,43,43,0,2,0,85,43,42,0
42700,2026,2,12,2,1,1,0,0,43,43,0,2,0,85,43,42,0
42800,2026,2,12,2,1,1,0,0,43,43,0,2,0,85,43,42,0
42900,2026,2,12,2,1,1,0,0,43,43,0,2,0,85,43,42,0
43000,2026,2,12,2,1,1,0,0,43,43,0,2,0,85,43,42,0
43100,2026,2,13,2,2,0,0,1,44,43,0,2,0,86,43,43,0
43200,2026,2,13,2,2,0,0,1,44,43,0,2,0,86,43,43,0
43300,2026,2,13,2,2,0,0,1,44,43,0,2,0,86,43,43,0
43400,2026,2,13,2,2,0,0,1,44,43,0,2,0,86,43,43,0
43500,2026,2,13,2,2,0,0,1,44,43,0,2,0,86,43,43,0
43600,2026,2,13,2,1,1,0,0,44,44,0,2,0,87,44,43,0
43700,2026,2,13,2,1,1,0,0,44,44,0,2,0,87,44,43,0
43800,2026,2,13,2,1,1,0,0,44,44,0,2,0,87,44,43,0
43900,2026,2,13,2,1,1,0,0,44,44,0,2,0,87,44,43,0
44000,2026,2,13,2,1,1,0,0,44,44,0,2,0,87,44,43,0
44100,2026,2,14,2,2,0,0,1,45,44,0,2,0,88,44,44,0
44200,2026,2,14,2,2,0,0,1,45,44,0,2,0,88,44,44,0
44300,2026,2,14,2,2,0,0,1,45,44,0,2,0,88,44,44,0
44400,2026,2,14,2,2,0,0,1,45,44,0,2,0,88,44,44,0
44500,2026,2,14,2,2,0,0,1,45,44,0,2,0,88,44,44,0
44600,2026,2,14,2,1,1,0,0,45,45,0,2,0,89,45,44,0
44700,2026,2,14,2,1,1,0,0,45,45,0,2,0,89,45,44,0
44800,2026,2,14,2,1,1,0,0,45,45,0,2,0,89,45,44,0
44900,2026,2,14,2,1,1,0,0,45,45,0,2,0,89,45,44,0
45000,2026,2,14,2,1,1,0,0,45,45,0,2,0,89,45,44,0
45100,2026,2,15,2,2,0,0,1,46,45,0,2,0,90,45,45,0
45200,2026,2,15,2,2,0,0,1,46,45,0,2,0,90,45,45,0
45300,2026,2,15,2,2,0,0,1,46,45,0,2,0,90,45,45,0
45400,2026,2,15,2,2,0,0,1,46,45,0,2,0,90,45,45,0
45500,2026,2,15,2,2,0,0,1,46,45,0,2,0,90,45,45,0
45600,2026,2,15,2,1,1,0,0,46,46,0,2,0,91,46,45,0
45700,2026,2,15,2,1,1,0,0,46,46,0,2,0,91,46,45,0
45800,2026,2,15,2,1,1,0,0,46,46,0,2,0,91,46,45,0
45900,2026,2,15,2,1,1,0,0,46,46,0,2,0,91,46,45,0
46000,2026,2,15,2,1,1,0,0,46,46,0,2,0,91,46,45,0
46100,2026,2,16,2,2,0,0,1,47,46,0,2,0,92,46,46,0
46200,2026,2,16,2,2,0,0,1,47,46,0,2,0,92,46,46,0
46300,2026,2,16,2,2,0,0,1,47,46,0,2,0,92,46,46,0
46400,2026,2,16,2,2,0,0,1,47,46,0,2,0,92,46,46,0
46500,2026,2,16,2,2,0,0,1,47,46,0,2,0,92,46,46,0
46600,2026,2,16,2,1,1,0,0,47,47,0,2,0,93,47,46,0
46700,2026,2,16,2,1,1,0,0,47,47,0,2,0,93,47,46,0
46800,2026,2,16,2,1,1,0,0,47,47,0,2,0,93,47,46,0
46900,2026,2,16,2,1,1,0,0,47,47,0,2,0,93,47,46,0
47000,2026,2,16,2,1,1,0,0,47,47,0,2,0,93,47,46,0
47100,2026,2,17,2,2,0,0,1,48,47,0,2,0,94,47,47,0
47200,2026,2,17,2,2,0,0,1,48,47,0,2,0,94,47,47,0
47300,2026,2,17,2,2,0,0,1,48,47,0,2,0,94,47,47,0
47400,2026,2,17,2,2,0,0,1,48,47,0,2,0,94,47,47,0
47500,2026,2,17,2,2,0,0,1,48,47,0,2,0,94,47,47,0
47600,2026,2,17,2,1,1,0,0,48,48,0,2,0,95,48,47,0
47700,2026,2,17,2,1,1,0,0,48,48,0,2,0,95,48,47,0
47800,2026,2,17,2,1,1,0,0,48,48,0,2,0,95,48,47,0
47900,2026,2,17,2,1,1,0,0,48,48,0,2,0,95,48,47,0
48000,2026,2,17,2,1,1,0,0,48,48,0,2,0,95,48,47,0
48100,2026,2,18,2,2,0,0,1,49,48,0,2,0,96,48,48,0
48200,2026,2,18,2,2,0,0,1,49,48,0,2,0,96,48,48,0
48300,2026,2,18,2,2,0,0,1,49,48,0,2,0,96,48,48,0
48400,2026,2,18,2,2,0,0,1,49,48,0,2,0,96,48,48,0
48500,2026,2,18,2,2,0,0,1,49,48,0,2,0,96,48,48,0
48600,2026,2,18,2,1,1,0,0,49,49,0,2,0,97,49,48,0
48700,2026,2,18,2,1,1,0,0,49,49,0,2,0,97,49,48,0
48800,2026,2,18,2,1,1,0,0,49,49,0,2,0,97,49,48,0
48900,2026,2,18,2,1,1,0,0,49,49,0,2,0,97,49,48,0
49000,2026,2,18,2,1,1,0,0,49,49,0,2,0,97,49,48,0
49100,2026,2,19,2,2,0,0,1,50,49,0,2,0,98,49,49,0
49200,2026,2,19,2,2,0,0,1,50,49,0,2,0,98,49,49,0
49300,2026,2,19,2,2,0,0,1,50,49,0,2,0,98,49,49,0
49400,2026,2,19,2,2,0,0,1,50,49,0,2,0,98,49,49,0
49500,2026,2,19,2,2,0,0,1,50,49,0,2,0,98,49,49,0
49600,2026,2,19,2,1,1,0,0,50,50,0,2,0,99,50,49,0
49700,2026,2,19,2,1,1,0,0,50,50,0,2,0,99,50,49,0
49800,2026,2,19,2,1,1,0,0,50,50,0,2,0,99,50,49,0
49900,2026,2,19,2,1,1,0,0,50,50,0,2,0,99,50,49,0
50000,2026,2,19,2,1,1,0,0,50,50,0,2,0,99,50,49,0
50100,2026,2,20,2,2,0,0,1,51,50,0,2,0,100,50,50,0
50200,2026,2,20,2,2,0,0,1,51,50,0,2,0,100,50,50,0
50300,2026,2,20,2,2,0,0,1,51,50,0,2,0,100,50,50,0
50400,2026,2,20,2,2,0,0,1,51,50,0,2,0,100,50,50,0
50500,2026,2,20,2,2,0,0,1,51,50,0,2,0,100,50,50,0
50600,2026,2,20,2,1,1,0,0,51,51,0,2,0,101,51,50,0
50700,2026,2,20,2,1,1,0,0,51,51,0,2,0,101,51,50,0
50800,2026,2,20,2,1,1,0,0,51,51,0,2,0,101,51,50,0
50900,2026,2,20,2,1,1,0,0,51,51,0,2,0,101,51,50,0
51000,2026,2,20,2,1,1,0,0,51,51,0,2,0,101,51,50,0
51100,2026,2,21,2,2,0,0,1,52,51,0,2,0,102,51,51,0
51200,2026,2,21,2,2,0,0,1,52,51,0,2,0,102,51,51,0
51300,2026,2,21,2,2,0,0,1,52,51,0,2,0,102,51,51,0
51400,2026,2,21,2,2,0,0,1,52,51,0,2,0,102,51,51,0
51500,2026,2,21,2,2,0,0,1,52,51,0,2,0,102,51,51,0
51600,2026,2,21,2,1,1,0,0,52,52,0,2,0,103,52,51,0
51700,2026,2,21,2,1,1,0,0,52,52,0,2,0,103,52,51,0
51800,2026,2,21,2,1,1,0,0,52,52,0,2,0,103,52,51,0
51900,2026,2,21,2,1,1,0,0,52,52,0,2,0,103,52,51,0
52000,2026,2,21,2,1,1,0,0,52,52,0,2,0,103,52,51,0
52100,2026,2,22,2,2,0,0,1,53,52,0,2,0,104,52,52,0
52200,2026,2,22,2,2,0,0,1,53,52,0,2,0,104,52,52,0
52300,2026,2,22,2,2,0,0,1,53,52,0,2,0,104,52,52,0
52400,2026,2,22,2,2,0,0,1,53,52,0,2,0,104,52,52,0
52500,2026,2,22,2,2,0,0,1,53,52,0,2,0,104,52,52,0
52600,2026,2,22,2,1,1,0,0,53,53,0,2,0,105,53,52,0
52700,2026,2,22,2,1,1,0,0,53,53,0,2,0,105,53,52,0
52800,2026,2,22,2,1,1,0,0,53,53,0,2,0,105,53,52,0
52900,2026,2,22,2,1,1,0,0,53,53,0,2,0,105,53,52,0
53000,2026,2,22,2,1,1,0,0,53,53,0,2,0,105,53,52,0
53100,2026,2,23,2,2,0,0,1,54,53,0,2,0,106,53,53,0
53200,2026,2,23,2,2,0,0,1,54,53,0,2,0,106,53,53,0
53300,2026,2,23,2,2,0,0,1,54,53,0,2,0,106,53,53,0
53400,2026,2,23,2,2,0,0,1,54,53,0,2,0,106,53,53,0
53500,2026,2,23,2,2,0,0,1,54,53,0,2,0,106,53,53,0
53600,2026,2,23,2,1,1,0,0,54,54,0,2,0,107,54,53,0
53700,2026,2,23,2,1,1,0,0,54,54,0,2,0,107,54,53,0
53800,2026,2,23,2,1,1,0,0,54,54,0,2,0,107,54,53,0
53900,2026,2,23,2,1,1,0,0,54,54,0,2,0,107,54,53,0
54000,2026,2,23,2,1,1,0,0,54,54,0,2,0,107,54,53,0
54100,2026,2,24,2,2,0,0,1,55,54,0,2,0,108,54,54,0
54200,2026,2,24,2,2,0,0,1,55,54,0,2,0,108,54,54,0
54300,2026,2,24,2,2,0,0,1,55,54,0,2,0,108,54,54,0
54400,2026,2,24,2,2,0,0,1,55,54,0,2,0,108,54,54,0
54500,2026,2,24,2,2,0,0,1,55,54,0,2,0,108,54,54,0
54600,2026,2,24,2,1,1,0,0,55,55,0,2,0,109,55,54,0
54700,2026,2,24,2,1,1,0,0,55,55,0,2,0,109,55,54,0
54800,2026,2,24,2,1,1,0,0,55,55,0,2,0,109,55,54,0
54900,2026,2,24,2,1,1,0,0,55,55,0,2,0,109,55,54,0
55000,2026,2,24,2,1,1,0,0,55,55,0,2,0,109,55,54,0
55100,2026,2,25,2,2,0,0,1,56,55,0,2,0,110,55,55,0
55200,2026,2,25,2,2,0,0,1,56,55,0,2,0,110,55,55,0
55300,2026,2,25,2,2,0,0,1,56,55,0,2,0,110,55,55,0
55400,2026,2,25,2,2,0,0,1,56,55,0,2,0,110,55,55,0
55500,2026,2,25,2,2,0,0,1,56,55,0,2,0,110,55,55,0
55600,2026,2,25,2,1,1,0,0,56,56,0,2,0,111,56,55,0
55700,2026,2,25,2,1,1,0,0,56,56,0,2,0,111,56,55,0
55800,2026,2,25,2,1,1,0,0,56,56,0,2,0,111,56,55,0
55900,2026,2,25,2,1,1,0,0,56,56,0,2,0,111,56,55,0
56000,2026,2,25,2,1,1,0,0,56,56,0,2,0,111,56,55,0
56100,2026,2,26,2,2,0,0,1,57,56,0,2,0,112,56,56,0
56200,2026,2,26,2,2,0,0,1,57,56,0,2,0,112,56,56,0
56300,2026,2,26,2,2,0,0,1,57,56,0,2,0,112,56,56,0
56400,2026,2,26,2,2,0,0,1,57,56,0,2,0,112,56,56,0
56500,2026,2,26,2,2,0,0,1,57,56,0,2,0,112,56,56,0
56600,2026,2,26,2,1,1,0,0,57,57,0,2,0,113,57,56,0
56700,2026,2,26,2,1,1,0,0,57,57,0,2,0,113,57,56,0
56800,2026,2,26,2,1,1,0,0,57,57,0,2,0,113,57,56,0
56900,2026,2,26,2,1,1,0,0,57,57,0,2,0,113,57,56,0
57000,2026,2,26,2,1,1,0,0,57,57,0,2,0,113,57,56,0
57100,2026,2,27,2,2,0,0,1,58,57,0,2,0,114,57,57,0
57200,2026,2,27,2,2,0,0,1,58,57,0,2,0,114,57,57,0
57300,2026,2,27,2,2,0,0,1,58,57,0,2,0,114,57,57,0
57400,2026,2,27,2,2,0,0,1,58,57,0,2,0,114,57,57,0
57500,2026,2,27,2,2,0,0,1,58,57,0,2,0,114,57,57,0
57600,2026,2,27,2,1,1,0,0,58,58,0,2,0,115,58,57,0
57700,2026,2,27,2,1,1,0,0,58,58,0,2,0,115,58,57,0
57800,2026,2,27,2,1,1,0,0,58,58,0,2,0,115,58,57,0
57900,2026,2,27,2,1,1,0,0,58,58,0,2,0,115,58,57,0
58000,2026,2,27,2,1,1,0,0,58,58,0,2,0,115,58,57,0
58100,2026,2,28,2,2,0,0,1,59,58,0,2,0,116,58,58,0
58200,2026,2,28,2,2,0,0,1,59,58,0,2,0,116,58,58,0
58300,2026,2,28,2,2,0,0,1,59,58,0,2,0,116,58,58,0
58400,2026,2,28,2,2,0,0,1,59,58,0,2,0,116,58,58,0
58500,2026,2,28,2,2,0,0,1,59,58,0,2,0,116,58,58,0
58600,2026,2,28,2,1,1,0,0,59,59,0,2,0,117,59,58,0
58700,2026,2,28,2,1,1,0,0,59,59,0,2,0,117,59,58,0
58800,2026,2,28,2,1,1,0,0,59,59,0,2,0,117,59,58,0
58900,2026,2,28,2,1,1,0,0,59,59,0,2,0,117,59,58,0
59000,2026,2,28,2,1,1,0,0,59,59,0,2,0,117,59,58,0
59100,2026,3,1,2,2,0,0,1,60,59,0,2,0,118,59,59,0
59200,2026,3,1,2,2,0,0,1,60,59,0,2,0,118,59,59,0
59300,2026,3,1,2,2,0,0,1,60,59,0,2,0,118,59,59,0
59400,2026,3,1,2,2,0,0,1,60,59,0,2,0,118,59,59,0
59500,2026,3,1,2,2,0,0,1,60,59,0,2,0,118,59,59,0
59600,2026,3,1,2,1,1,0,0,60,60,0,2,0,119,60,59,0
59700,2026,3,1,2,1,1,0,0,60,60,0,2,0,119,60,59,0
59800,2026,3,1,2,1,1,0,0,60,60,0,2,0,119,60,59,0
59900,2026,3,1,2,1,1,0,0,60,60,0,2,0,119,60,59,0
60000,2026,3,1,2,1,1,0,0,60,60,0,2,0,119,60,59,0
60100,2026,3,2,2,2,0,0,1,61,60,0,2,0,120,60,60,0
60200,2026,3,2,2,2,0,0,1,61,60,0,2,0,120,60,60,0
60300,2026,3,2,2,2,0,0,1,61,60,0,2,0,120,60,60,0
60400,2026,3,2,2,2,0,0,1,61,60,0,2,0,120,60,60,0
60500,2026,3,2,2,2,0,0,1,61,60,0,2,0,120,60,60,0
60600,2026,3,2,2,1,1,0,0,61,61,0,2,0,121,61,60,0
60700,2026,3,2,2,1,1,0,0,61,61,0,2,0,121,61,60,0
60800,2026,3,2,2,1,1,0,0,61,61,0,2,0,121,61,60,0
60900,2026,3,2,2,1,1,0,0,61,61,0,2,0,121,61,60,0
61000,2026,3,2,2,1,1,0,0,61,61,0,2,0,121,61,60,0
61100,2026,3,3,2,2,0,0,1,62,61,0,2,0,122,61,61,0
61200,2026,3,3,2,2,0,0,1,62,61,0,2,0,122,61,61,0
61300,2026,3,3,2,2,0,0,1,62,61,0,2,0,122,61,61,0
61400,2026,3,3,2,2,0,0,1,62,61,0,2,0,122,61,61,0
61500,2026,3,3,2,2,0,0,1,62,61,0,2,0,122,61,61,0
61600,2026,3,3,2,1,1,0,0,62,62,0,2,0,123,62,61,0
61700,2026,3,3,2,1,1,0,0,62,62,0,2,0,123,62,61,0
61800,2026,3,3,2,1,1,0,0,62,62,0,2,0,123,62,61,0
61900,2026,3,3,2,1,1,0,0,62,62,0,2,0,123,62,61,0
62000,2026,3,3,2,1,1,0,0,62,62,0,2,0,123,62,61,0
62100,2026,3,4,2,2,0,0,1,63,62,0,2,0,124,62,62,0
62200,2026,3,4,2,2,0,0,1,63,62,0,2,0,124,62,62,0
62300,2026,3,4,2,2,0,0,1,63,62,0,2,0,124,62,62,0
62400,2026,3,4,2,2,0,0,1,63,62,0,2,0,124,62,62,0
62500,2026,3,4,2,2,0,0,1,63,62,0,2,0,124,62,62,0
62600,2026,3,4,2,1,1,0,0,63,63,0,2,0,125,63,62,0
62700,2026,3,4,2,1,1,0,0,63,63,0,2,0,125,63,62,0
62800,2026,3,4,2,1,1,0,0,63,63,0,2,0,125,63,62,0
62900,2026,3,4,2,1,1,0,0,63,63,0,2,0,125,63,62,0
63000,2026,3,4,2,1,1,0,0,63,63,0,2,0,125,63,62,0
63100,2026,3,5,2,2,0,0,1,64,63,0,2,0,126,63,63,0
63200,2026,3,5,2,2,0,0,1,64,63,0,2,0,126,63,63,0
63300,2026,3,5,2,2,0,0,1,64,63,0,2,0,126,63,63,0
63400,2026,3,5,2,2,0,0,1,64,63,0,2,0,126,63,63,0
63500,2026,3,5,2,2,0,0,1,64,63,0,2,0,126,63,63,0
63600,2026,3,5,2,1,1,0,0,64,64,0,2,0,127,64,63,0
63700,2026,3,5,2,1,1,0,0,64,64,0,2,0,127,64,63,0
63800,2026,3,5,2,1,1,0,0,64,64,0,2,0,127,64,63,0
63900,2026,3,5,2,1,1,0,0,64,64,0,2,0,127,64,63,0
64000,2026,3,5,2,1,1,0,0,64,64,0,2,0,127,64,63,0
64100,2026,3,6,2,2,0,0,1,65,64,0,2,0,128,64,64,0
64200,2026,3,6,2,2,0,0,1,65,64,0,2,0,128,64,64,0
64300,2026,3,6,2,2,0,0,1,65,64,0,2,0,128,64,64,0
64400,2026,3,6,2,2,0,0,1,65,64,0,2,0,128,64,64,0
64500,2026,3,6,2,2,0,0,1,65,64,0,2,0,128,64,64,0
64600,2026,3,6,2,1,1,0,0,65,65,0,2,0,129,65,64,0
64700,2026,3,6,2,1,1,0,0,65,65,0,2,0,129,65,64,0
64800,2026,3,6,2,1,1,0,0,65,65,0,2,0,129,65,64,0
64900,2026,3,6,2,1,1,0,0,65,65,0,2,0,129,65,64,0
65000,2026,3,6,2,1,1,0,0,65,65,0,2,0,129,65,64,0
65100,2026,3,7,2,2,0,0,1,66,65,0,2,0,130,65,65,0
65200,2026,3,7,2,2,0,0,1,66,65,0,2,0,130,65,65,0
65300,2026,3,7,2,2,0,0,1,66,65,0,2,0,130,65,65,0
65400,2026,3,7,2,2,0,0,1,66,65,0,2,0,130,65,65,0
65500,2026,3,7,2,2,0,0,1,66,65,0,2,0,130,65,65,0
65600,2026,3,7,2,1,1,0,0,66,66,0,2,0,131,66,65,0
65700,2026,3,7,2,1,1,0,0,66,66,0,2,0,131,66,65,0
65800,2026,3,7,2,1,1,0,0,66,66,0,2,0,131,66,65,0
65900,2026,3,7,2,1,1,0,0,66,66,0,2,0,131,66,65,0
66000,2026,3,7,2,1,1,0,0,66,66,0,2,0,131,66,65,0
66100,2026,3,8,2,2,0,0,1,67,66,0,2,0,132,66,66,0
66200,2026,3,8,2,2,0,0,1,67,66,0,2,0,132,66,66,0
66300,2026,3,8,2,2,0,0,1,67,66,0,2,0,132,66,66,0
66400,2026,3,8,2,2,0,0,1,67,66,0,2,0,132,66,66,0
66500,2026,3,8,2,2,0,0,1,67,66,0,2,0,132,66,66,0
66600,2026,3,8,2,1,1,0,0,67,67,0,2,0,133,67,66,0
66700,2026,3,8,2,1,1,0,0,67,67,0,2,0,133,67,66,0
66800,2026,3,8,2,1,1,0,0,67,67,0,2,0,133,67,66,0
66900,2026,3,8,2,1,1,0,0,67,67,0,2,0,133,67,66,0
67000,2026,3,8,2,1,1,0,0,67,67,0,2,0,133,67,66,0
67100,2026,3,9,2,2,0,0,1,68,67,0,2,0,134,67,67,0
67200,2026,3,9,2,2,0,0,1,68,67,0,2,0,134,67,67,0
67300,2026,3,9,2,2,0,0,1,68,67,0,2,0,134,67,67,0
67400,2026,3,9,2,2,0,0,1,68,67,0,2,0,134,67,67,0
67500,2026,3,9,2,2,0,0,1,68,67,0,2,0,134,67,67,0
67600,2026,3,9,2,1,1,0,0,68,68,0,2,0,135,68,67,0
67700,2026,3,9,2,1,1,0,0,68,68,0,2,0,135,68,67,0
67800,2026,3,9,2,1,1,0,0,68,68,0,2,0,135,68,67,0
67900,2026,3,9,2,1,1,0,0,68,68,0,2,0,135,68,67,0
68000,2026,3,9,2,1,1,0,0,68,68,0,2,0,135,68,67,0
68100,2026,3,10,2,2,0,0,1,69,68,0,2,0,136,68,68,0
68200,2026,3,10,2,2,0,0,1,69,68,0,2,0,136,68,68,0
68300,2026,3,10,2,2,0,0,1,69,68,0,2,0,136,68,68,0
68400,2026,3,10,2,2,0,0,1,69,68,0,2,0,136,68,68,0
68500,2026,3,10,2,2,0,0,1,69,68,0,2,0,136,68,68,0
68600,2026,3,10,2,1,1,0,0,69,69,0,2,0,137,69,68,0
68700,2026,3,10,2,1,1,0,0,69,69,0,2,0,137,69,68,0
68800,2026,3,10,2,1,1,0,0,69,69,0,2,0,137,69,68,0
68900,2026,3,10,2,1,1,0,0,69,69,0,2,0,137,69,68,0
69000,2026,3,10,2,1,1,0,0,69,69,0,2,0,137,69,68,0
69100,2026,3,11,2,2,0,0,1,70,69,0,2,0,138,69,69,0
69200,2026,3,11,2,2,0,0,1,70,69,0,2,0,138,69,69,0
69300,2026,3,11,2,2,0,0,1,70,69,0,2,0,138,69,69,0
69400,2026,3,11,2,2,0,0,1,70,69,0,2,0,138,69,69,0
69500,2026,3,11,2,2,0,0,1,70,69,0,2,0,138,69,69,0
69600,2026,3,11,2,1,1,0,0,70,70,0,2,0,139,70,69,0
69700,2026,3,11,2,1,1,0,0,70,70,0,2,0,139,70,69,0
69800,2026,3,11,2,1,1,0,0,70,70,0,2,0,139,70,69,0
69900,2026,3,11,2,1,1,0,0,70,70,0,2,0,139,70,69,0
70000,2026,3,11,2,1,1,0,0,70,70,0,2,0,139,70,69,0
70100,2026,3,12,2,2,0,0,1,71,70,0,2,0,140,70,70,0
70200,2026,3,12,2,2,0,0,1,71,70,0,2,0,140,70,70,0
70300,2026,3,12,2,2,0,0,1,71,70,0,2,0,140,70,70,0
70400,2026,3,12,2,2,0,0,1,71,70,0,2,0,140,70,70,0
70500,2026,3,12,2,1,1,0,0,71,71,0,2,0,141,71,70,0
70600,2026,3,12,2,1,1,0,0,71,71,0,2,0,141,71,70,0
70700,2026,3,12,2,1,1,0,0,71,71,0,2,0,141,71,70,0
70800,2026,3,12,2,1,1,0,0,71,71,0,2,0,141,71,70,0
70900,2026,3,12,2,1,1,0,0,71,71,0,2,0,141,71,70,0
71000,2026,3,12,2,2,0,0,0,71,71,0,2,0,142,71,71,0
71100,2026,3,13,2,2,0,0,1,72,71,0,2,0,142,71,71,0
71200,2026,3,13,2,2,0,0,1,72,71,0,2,0,142,71,71,0
71300,2026,3,13,2,2,0,0,1,72,71,0,2,0,142,71,71,0
71400,2026,3,13,2,2,0,0,1,72,71,0,2,0,142,71,71,0
71500,2026,3,13,2,1,1,0,0,72,72,0,2,0,143,72,71,0
71600,2026,3,13,2,1,1,0,0,72,72,0,2,0,143,72,71,0
71700,2026,3,13,2,1,1,0,0,72,72,0,2,0,143,72,71,0
71800,2026,3,13,2,1,1,0,0,72,72,0,2,0,143,72,71,0
71900,2026,3,13,2,1,1,0,0,72,72,0,2,0,143,72,71,0
72000,2026,3,13,2,2,0,0,1,73,72,0,2,0,144,72,72,0
72100,2026,3,14,2,2,0,0,1,73,72,0,2,0,144,72,72,0
72200,2026,3,14,2,2,0,0,1,73,72,0,2,0,144,72,72,0
72300,2026,3,14,2,2,0,0,1,73,72,0,2,0,144,72,72,0
